AP3_AI_017	269	AI_READINESS	MCQ	AI readiness: When you need help with a long-form essay outline, best practice is:	[{"code": "A", "label": "Accept the first response if language looks strong"}, {"code": "B", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}, {"code": "C", "label": "Use AI output directly without understanding"}, {"code": "D", "label": "Hide AI support from mentor and parent"}]	B	1.10
AP3_AI_018	270	AI_READINESS	MCQ	AI readiness: When you are using AI for coding/debugging support, best practice is:	[{"code": "A", "label": "Accept the first response if language looks strong"}, {"code": "B", "label": "Use AI output directly without understanding"}, {"code": "C", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}, {"code": "D", "label": "Hide AI support from mentor and parent"}]	C	1.10
AP3_AI_019	271	AI_READINESS	MCQ	AI readiness: When you are preparing notes for revision with AI, best practice is:	[{"code": "A", "label": "Accept the first response if language looks strong"}, {"code": "B", "label": "Use AI output directly without understanding"}, {"code": "C", "label": "Hide AI support from mentor and parent"}, {"code": "D", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}]	D	1.10
AP3_AI_020	272	AI_READINESS	MCQ	AI readiness: When you must avoid plagiarism in submissions, best practice is:	[{"code": "A", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}, {"code": "B", "label": "Accept the first response if language looks strong"}, {"code": "C", "label": "Use AI output directly without understanding"}, {"code": "D", "label": "Hide AI support from mentor and parent"}]	A	1.10
AP3_AI_021	273	AI_READINESS	MCQ	AI readiness: When you receive conflicting AI answers for the same problem, best practice is:	[{"code": "A", "label": "Accept the first response if language looks strong"}, {"code": "B", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}, {"code": "C", "label": "Use AI output directly without understanding"}, {"code": "D", "label": "Hide AI support from mentor and parent"}]	B	1.10
AP3_AI_022	274	AI_READINESS	MCQ	AI readiness: When AI gives a fluent but suspicious derivation, best practice is:	[{"code": "A", "label": "Accept the first response if language looks strong"}, {"code": "B", "label": "Use AI output directly without understanding"}, {"code": "C", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}, {"code": "D", "label": "Hide AI support from mentor and parent"}]	C	1.10
AP3_AI_023	275	AI_READINESS	MCQ	AI readiness: When you need help with a long-form essay outline, best practice is:	[{"code": "A", "label": "Accept the first response if language looks strong"}, {"code": "B", "label": "Use AI output directly without understanding"}, {"code": "C", "label": "Hide AI support from mentor and parent"}, {"code": "D", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}]	D	1.10
AP3_AI_024	276	AI_READINESS	MCQ	AI readiness: When you are using AI for coding/debugging support, best practice is:	[{"code": "A", "label": "Cross-check with trusted sources, keep reasoning trace, and refine prompts"}, {"code": "B", "label": "Accept the first response if language looks strong"}, {"code": "C", "label": "Use AI output directly without understanding"}, {"code": "D", "label": "Hide AI support from mentor and parent"}]	A	1.10
AP3X_AR_0001	4660	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "B", "label": "Use very vague prompts."}, {"code": "C", "label": "Ask only for final answers."}, {"code": "D", "label": "Generate random content without context."}]	A	1.00
AP3X_AR_0002	4661	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Avoid references entirely."}, {"code": "B", "label": "Use AI to bypass learning."}, {"code": "C", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "D", "label": "Paste AI output unchanged."}]	C	1.00
AP3X_AR_0003	4662	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Choose the longer answer."}, {"code": "D", "label": "Pick randomly."}]	A	1.00
AP3X_AR_0004	4663	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Use it directly because AI is always right."}, {"code": "D", "label": "Copy it without understanding."}]	A	1.00
AP3X_AR_0005	4664	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Use very vague prompts."}, {"code": "B", "label": "Ask only for final answers."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}]	D	1.00
AP3X_AR_0006	4665	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Avoid references entirely."}, {"code": "B", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "C", "label": "Paste AI output unchanged."}, {"code": "D", "label": "Use AI to bypass learning."}]	B	1.00
AP3X_AR_0007	4666	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Choose the longer answer."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "D", "label": "Pick randomly."}]	C	1.00
AP3X_AR_0008	4667	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Use it directly because AI is always right."}, {"code": "B", "label": "Copy it without understanding."}, {"code": "C", "label": "Skip checking if it looks fluent."}, {"code": "D", "label": "Verify with textbook steps or trusted sources before using it."}]	D	1.00
AP3X_AR_0009	4668	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Generate random content without context."}, {"code": "B", "label": "Ask only for final answers."}, {"code": "C", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "D", "label": "Use very vague prompts."}]	C	1.00
AP3X_AR_0010	4669	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Avoid references entirely."}, {"code": "B", "label": "Paste AI output unchanged."}, {"code": "C", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "D", "label": "Use AI to bypass learning."}]	C	1.00
AP3X_AR_0011	4670	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Pick randomly."}, {"code": "C", "label": "Choose the longer answer."}, {"code": "D", "label": "Avoid the topic completely."}]	A	1.00
AP3X_AR_0012	4671	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "B", "label": "Use it directly because AI is always right."}, {"code": "C", "label": "Copy it without understanding."}, {"code": "D", "label": "Skip checking if it looks fluent."}]	A	1.00
AP3X_AR_0013	4672	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask only for final answers."}, {"code": "B", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Use very vague prompts."}]	B	1.00
AP3X_AR_0014	4673	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Use AI to bypass learning."}, {"code": "B", "label": "Avoid references entirely."}, {"code": "C", "label": "Paste AI output unchanged."}, {"code": "D", "label": "Use it for structure ideas, then write in your own words with citations."}]	D	1.00
AP3X_AR_0015	4674	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Pick randomly."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "D", "label": "Choose the longer answer."}]	C	1.00
AP3X_AR_0016	4675	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Use it directly because AI is always right."}, {"code": "D", "label": "Copy it without understanding."}]	A	1.00
AP3X_AR_0017	4676	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Generate random content without context."}, {"code": "B", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "C", "label": "Use very vague prompts."}, {"code": "D", "label": "Ask only for final answers."}]	B	1.00
AP3X_AR_0018	4677	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Use AI to bypass learning."}, {"code": "B", "label": "Avoid references entirely."}, {"code": "C", "label": "Paste AI output unchanged."}, {"code": "D", "label": "Use it for structure ideas, then write in your own words with citations."}]	D	1.00
AP3X_AR_0019	4678	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Pick randomly."}, {"code": "D", "label": "Choose the longer answer."}]	A	1.00
AP3X_AR_0020	4679	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Copy it without understanding."}, {"code": "B", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "C", "label": "Skip checking if it looks fluent."}, {"code": "D", "label": "Use it directly because AI is always right."}]	B	1.00
AP3X_AR_0021	4680	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Use very vague prompts."}, {"code": "B", "label": "Generate random content without context."}, {"code": "C", "label": "Ask only for final answers."}, {"code": "D", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}]	D	1.00
AP3X_AR_0022	4681	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "B", "label": "Paste AI output unchanged."}, {"code": "C", "label": "Avoid references entirely."}, {"code": "D", "label": "Use AI to bypass learning."}]	A	1.00
AP3X_AR_0023	4682	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Pick randomly."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Choose the longer answer."}, {"code": "D", "label": "Compare steps, validate with authoritative material, and resolve logically."}]	D	1.00
AP3X_AR_0024	4683	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Use it directly because AI is always right."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "D", "label": "Copy it without understanding."}]	C	1.00
AP3X_AR_0025	4684	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Generate random content without context."}, {"code": "B", "label": "Use very vague prompts."}, {"code": "C", "label": "Ask only for final answers."}, {"code": "D", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}]	D	1.00
AP3X_AR_0026	4685	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Paste AI output unchanged."}, {"code": "B", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "C", "label": "Use AI to bypass learning."}, {"code": "D", "label": "Avoid references entirely."}]	B	1.00
AP3X_AR_0027	4686	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Choose the longer answer."}, {"code": "C", "label": "Avoid the topic completely."}, {"code": "D", "label": "Pick randomly."}]	A	1.00
AP3X_AR_0028	4687	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Skip checking if it looks fluent."}, {"code": "B", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "C", "label": "Use it directly because AI is always right."}, {"code": "D", "label": "Copy it without understanding."}]	B	1.00
AP3X_AR_0029	4688	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "B", "label": "Ask only for final answers."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Use very vague prompts."}]	A	1.00
AP3X_AR_0030	4689	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Paste AI output unchanged."}, {"code": "B", "label": "Avoid references entirely."}, {"code": "C", "label": "Use AI to bypass learning."}, {"code": "D", "label": "Use it for structure ideas, then write in your own words with citations."}]	D	1.00
AP3X_AR_0031	4690	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Pick randomly."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Choose the longer answer."}, {"code": "D", "label": "Compare steps, validate with authoritative material, and resolve logically."}]	D	1.00
AP3X_AR_0032	4691	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Skip checking if it looks fluent."}, {"code": "B", "label": "Use it directly because AI is always right."}, {"code": "C", "label": "Copy it without understanding."}, {"code": "D", "label": "Verify with textbook steps or trusted sources before using it."}]	D	1.00
AP3X_AR_0033	4692	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Use very vague prompts."}, {"code": "B", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Ask only for final answers."}]	B	1.00
AP3X_AR_0034	4693	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Paste AI output unchanged."}, {"code": "B", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "C", "label": "Use AI to bypass learning."}, {"code": "D", "label": "Avoid references entirely."}]	B	1.00
AP3X_AR_0035	4694	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Pick randomly."}, {"code": "C", "label": "Avoid the topic completely."}, {"code": "D", "label": "Choose the longer answer."}]	A	1.00
AP3X_AR_0036	4695	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Use it directly because AI is always right."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "D", "label": "Copy it without understanding."}]	C	1.00
AP3X_AR_0037	4696	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask only for final answers."}, {"code": "B", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "C", "label": "Use very vague prompts."}, {"code": "D", "label": "Generate random content without context."}]	B	1.00
AP3X_AR_0038	4697	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Avoid references entirely."}, {"code": "B", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "C", "label": "Use AI to bypass learning."}, {"code": "D", "label": "Paste AI output unchanged."}]	B	1.00
AP3X_AR_0039	4698	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Avoid the topic completely."}, {"code": "B", "label": "Pick randomly."}, {"code": "C", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "D", "label": "Choose the longer answer."}]	C	1.00
AP3X_AR_0040	4699	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Use it directly because AI is always right."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "D", "label": "Copy it without understanding."}]	C	1.00
AP3X_AR_0041	4700	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask only for final answers."}, {"code": "B", "label": "Use very vague prompts."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}]	D	1.00
AP3X_AR_0042	4701	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Use AI to bypass learning."}, {"code": "B", "label": "Paste AI output unchanged."}, {"code": "C", "label": "Avoid references entirely."}, {"code": "D", "label": "Use it for structure ideas, then write in your own words with citations."}]	D	1.00
AP3X_AR_0043	4702	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Choose the longer answer."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Pick randomly."}, {"code": "D", "label": "Compare steps, validate with authoritative material, and resolve logically."}]	D	1.00
AP3X_AR_0044	4703	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Use it directly because AI is always right."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Copy it without understanding."}, {"code": "D", "label": "Verify with textbook steps or trusted sources before using it."}]	D	1.00
AP3X_AR_0045	4704	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask only for final answers."}, {"code": "B", "label": "Use very vague prompts."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}]	D	1.00
AP3X_AR_0046	4705	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "B", "label": "Avoid references entirely."}, {"code": "C", "label": "Use AI to bypass learning."}, {"code": "D", "label": "Paste AI output unchanged."}]	A	1.00
AP3X_AR_0047	4706	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Choose the longer answer."}, {"code": "C", "label": "Avoid the topic completely."}, {"code": "D", "label": "Pick randomly."}]	A	1.00
AP3X_AR_0048	4707	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Copy it without understanding."}, {"code": "B", "label": "Use it directly because AI is always right."}, {"code": "C", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "D", "label": "Skip checking if it looks fluent."}]	C	1.00
AP3X_AR_0049	4708	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "B", "label": "Ask only for final answers."}, {"code": "C", "label": "Use very vague prompts."}, {"code": "D", "label": "Generate random content without context."}]	A	1.00
AP3X_AR_0050	4709	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Avoid references entirely."}, {"code": "B", "label": "Use AI to bypass learning."}, {"code": "C", "label": "Paste AI output unchanged."}, {"code": "D", "label": "Use it for structure ideas, then write in your own words with citations."}]	D	1.00
AP3X_AR_0051	4710	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Avoid the topic completely."}, {"code": "B", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "C", "label": "Pick randomly."}, {"code": "D", "label": "Choose the longer answer."}]	B	1.00
AP3X_AR_0052	4711	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "B", "label": "Skip checking if it looks fluent."}, {"code": "C", "label": "Copy it without understanding."}, {"code": "D", "label": "Use it directly because AI is always right."}]	A	1.00
AP3X_AR_0053	4712	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Use very vague prompts."}, {"code": "B", "label": "Ask only for final answers."}, {"code": "C", "label": "Generate random content without context."}, {"code": "D", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}]	D	1.00
AP3X_AR_0054	4713	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Avoid references entirely."}, {"code": "B", "label": "Use AI to bypass learning."}, {"code": "C", "label": "Paste AI output unchanged."}, {"code": "D", "label": "Use it for structure ideas, then write in your own words with citations."}]	D	1.00
AP3X_AR_0055	4714	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Compare steps, validate with authoritative material, and resolve logically."}, {"code": "B", "label": "Choose the longer answer."}, {"code": "C", "label": "Pick randomly."}, {"code": "D", "label": "Avoid the topic completely."}]	A	1.00
AP3X_AR_0056	4715	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Skip checking if it looks fluent."}, {"code": "B", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "C", "label": "Use it directly because AI is always right."}, {"code": "D", "label": "Copy it without understanding."}]	B	1.00
AP3X_AR_0057	4716	AI_READINESS	MCQ	AI readiness: Best way to prompt AI for exam preparation?	[{"code": "A", "label": "Ask only for final answers."}, {"code": "B", "label": "Use very vague prompts."}, {"code": "C", "label": "Ask for stepwise reasoning, alternate methods, and common mistakes."}, {"code": "D", "label": "Generate random content without context."}]	C	1.00
AP3X_AR_0058	4717	AI_READINESS	MCQ	AI readiness: How should you use AI for writing assignments?	[{"code": "A", "label": "Use AI to bypass learning."}, {"code": "B", "label": "Avoid references entirely."}, {"code": "C", "label": "Use it for structure ideas, then write in your own words with citations."}, {"code": "D", "label": "Paste AI output unchanged."}]	C	1.00
AP3X_AR_0059	4718	AI_READINESS	MCQ	AI readiness: If two AI tools disagree on the same problem, what should you do?	[{"code": "A", "label": "Pick randomly."}, {"code": "B", "label": "Avoid the topic completely."}, {"code": "C", "label": "Choose the longer answer."}, {"code": "D", "label": "Compare steps, validate with authoritative material, and resolve logically."}]	D	1.00
AP3X_AR_0060	4719	AI_READINESS	MCQ	AI readiness: When AI gives an answer, what is the best academic practice?	[{"code": "A", "label": "Copy it without understanding."}, {"code": "B", "label": "Use it directly because AI is always right."}, {"code": "C", "label": "Verify with textbook steps or trusted sources before using it."}, {"code": "D", "label": "Skip checking if it looks fluent."}]	C	1.00
